ID,edad,meses,max_ant,ingreso,score,tipo_vivienda,zona,nivel,riesgo
4665,32,201,36,2600,200,2,1,2,1
4667,47,142,87,4700,224,4,1,2,1
4669,53,184,28,17500,189,2,1,2,1
4671,24,158,0,6500,175,4,5,2,1
4673,41,164,104,13199,217,4,1,2,1
4674,35,182,24,2238,202,2,1,2,1
4675,39,143,0,2100,175,2,1,2,1
4677,45,233,97,5267,198,2,1,2,1
4680,32,200,36,8150,188,2,3,2,1
4682,25,172,18,1200,190,4,1,2,1
4683,37,183,51,2000,197,2,1,2,1
4695,45,126,43,15000,198,2,1,2,1
4696,38,157,34,2100,221,4,1,2,1
4698,35,129,111,12699,202,2,1,2,1
4699,45,279,61,1832,185,4,1,2,1
4700,43,332,0,3100,198,3,5,5,1
4702,42,222,53,7470,196,2,1,2,1
4703,34,121,0,3059.53,197,2,3,2,1
4704,27,189,38,5600,214,4,5,2,1
4707,62,282,87,15000,233,4,1,2,1
4709,40,185,15,1000,188,2,1,2,1
4710,29,263,82,2331,206,2,1,2,1
4711,32,183,89,5498,200,2,1,2,1
4712,30,197,37,2000,192,4,1,5,1
4713,31,198,0,4800,200,2,1,2,1
4714,39,263,16,1332.54,204,4,1,5,1
4716,38,217,89,6500,216,4,1,2,1
4717,34,140,24,1351.99,196,4,3,5,1
4719,38,116,51,1500,187,2,1,2,1
4722,46,134,0,3500,198,2,3,2,1
4723,44,207,40,8000,205,2,1,2,1
4726,51,133,92,11375,224,4,5,2,1
4727,34,189,0,2003.06,185,2,1,4,1
4732,37,209,66,1800,190,2,1,2,1
4733,46,366,0,2860.12,216,4,5,5,1
4737,38,120,70,3555,216,4,1,2,1
4738,54,210,90,30000,177,2,1,3,1
4741,30,210,24,870,182,2,1,2,1
4742,39,195,106,4191,240,4,1,2,1
4743,50,156,98,3040,217,2,1,2,1
4747,37,157,19,15000,189,1,1,2,1
4749,29,142,0,1667.94,175,2,2,5,1
4751,47,242,102,7000,205,2,1,2,1
4752,45,169,19,3852,212,2,1,2,1
4754,57,433,0,5000,184,2,1,5,1
4758,24,130,16,2957.82,200,2,1,2,1
4761,44,131,65,15000,219,4,1,2,1
4763,41,349,19,4000,197,2,1,5,1
4764,30,201,36,2180,175,2,1,2,1
4765,55,139,87,11695,238,4,1,4,1
4766,30,126,25,600,156,2,1,2,1
4768,46,246,2,5050,200,2,1,2,1
4769,55,436,0,3482.75,206,3,2,2,1
4771,50,180,48,10500,205,2,1,2,1
4772,36,299,1,10000,195,2,1,2,1
4776,43,135,65,4900,205,2,1,2,1
4777,39,210,42,2500,201,4,1,4,1
4779,33,153,40,1369.17,185,2,1,2,1
4780,34,201,26,1580,201,2,1,2,1
4781,31,212,16,10000,219,4,1,2,1
4784,42,126,0,2854.13,186,2,1,4,1
4785,36,150,84,10000,218,2,1,2,1
4786,46,232,101,2581,197,2,3,2,1
4788,27,121,28,2000,194,2,1,2,1
4790,41,377,92,4400,217,2,1,2,1
4794,31,185,61,2100,195,2,1,2,1
4795,33,178,0,3000,214,2,1,2,1
4797,37,378,37,4500,197,2,3,2,1
4799,50,186,31,1400,201,4,5,5,1
4800,41,217,56,2600,197,2,1,5,1
4802,32,113,81,4061.58,214,2,1,2,1
4803,38,153,0,5000,221,4,1,2,1
4807,58,323,79,3000,219,4,1,2,1
4809,34,126,4,2177.74,177,2,5,5,1
4812,46,236,0,1300,180,2,3,5,1
4813,39,296,0,3000,198,3,5,2,1
4814,40,126,40,2000,207,2,1,2,1
4817,26,121,0,1800,215,2,1,2,1
4820,40,221,56,30000,236,4,1,2,1
4821,53,288,52,6400,212,2,3,2,1
4829,32,109,19,3508.25,200,2,5,2,1
4830,46,133,0,5169.99,205,2,1,2,1
4831,48,261,75,5920,243,4,5,2,1
4832,57,125,0,1329.35,207,2,5,2,1
4835,45,443,13,3050,198,2,1,2,1
4836,45,180,34,16000,216,2,1,2,1
4840,40,234,0,640.63,196,4,3,5,1
4843,57,510,90,5300,228,4,1,5,1
4844,57,239,102,4380,233,2,1,2,1
4845,39,197,38,6545,221,4,1,2,1
4847,48,174,39,20000,185,1,1,2,1
4849,40,278,43,2060,223,2,1,2,1
4850,38,275,47,5500,216,4,1,2,1
4851,28,121,14,10000,212,2,1,2,1
4853,34,227,62,2200,221,2,5,2,1
4857,45,293,64,2460,195,2,1,1,1
4858,57,306,90,8018,233,4,5,2,1
4859,64,170,100,28500,247,4,1,2,1
4860,38,214,92,14005,216,4,1,2,1
4861,40,181,71,9736,185,2,1,2,1
4862,49,213,73,2118,183,3,1,5,1
4864,63,284,50,1012.69,202,2,1,4,1
4866,34,155,101,16000,214,2,1,2,1
4870,38,167,20,8280,216,4,1,2,1
4871,38,237,0,5649,195,2,1,2,1
4872,32,257,0,4000,200,2,1,2,1
4873,55,458,0,1400,215,4,1,5,1
4876,29,134,0,2300,200,2,1,2,1
4877,59,471,104,3462.64,212,2,1,2,1
4878,57,459,0,2634,223,4,2,1,1
4880,59,472,72,2700,219,2,1,2,1
4881,51,239,69,4700,219,2,1,2,1
4885,51,360,0,12000,205,2,2,2,1
4887,53,214,33,11160,196,4,1,2,1
4888,39,215,25,1965.29,221,4,1,2,1
4891,34,304,82,3084,212,2,1,2,1
4896,34,198,67,5300,209,4,1,2,1
4898,56,451,89,5900,238,4,1,2,1
4899,37,252,98,4196.4,216,4,1,2,1
4901,35,129,0,5300,221,4,1,2,1
4902,32,132,0,3800,195,2,1,2,1
4903,37,226,96,7500,197,2,1,2,1
4905,42,244,85,29149,224,4,1,2,1
4909,49,491,0,4100,224,4,5,2,1
4910,31,229,0,10675,179,1,1,5,1
4911,36,248,103,19250,221,4,3,2,1
4913,24,234,0,4000,190,4,5,5,1
4914,36,144,0,3000,216,4,1,2,1
4916,47,336,57,14300,224,4,1,2,1
4918,38,143,27,9253,221,4,5,2,1
4920,41,186,92,12994,219,4,1,2,1
4929,45,147,17,28000,216,4,1,2,1
4931,43,334,33,1412.93,199,4,1,5,1
4932,44,391,0,3500,205,2,2,2,1
4933,44,391,0,3500,205,2,2,2,1
4935,36,219,105,3697,216,4,3,2,1
4936,39,237,48,3990,202,2,1,2,1
4937,33,260,69,4800,199,2,1,2,1
4939,45,293,87,10000,185,2,1,2,1
4941,50,130,115,12000,205,2,1,2,1
4943,47,246,0,3500,210,2,1,2,1
4945,44,155,40,5579.12,205,2,2,2,1
4946,50,318,79,5831.53,209,2,1,2,1
4947,31,225,53,4800,193,2,1,2,1
4949,55,534,51,5250,214,2,1,2,1
4951,29,162,50,2100,228,4,5,2,1
4954,39,131,109,5900,224,2,1,2,1
4957,45,307,61,6656,205,2,5,2,1
4960,65,607,22,3057,191,2,5,5,1
4962,47,270,101,9250,217,4,5,2,1
4963,36,137,20,6900,221,4,5,2,1
4964,74,291,104,13500,247,4,3,2,1
4966,52,210,15,2100,188,2,1,5,1
4967,41,298,33,2013.57,205,4,1,2,1
4969,38,178,0,5589.6,206,2,3,2,1
4971,40,267,92,5670.33,221,4,1,2,1
4972,39,198,60,2152.97,185,2,1,2,1
4973,38,227,115,16138,197,2,1,2,1
4976,58,543,0,3100,231,4,1,2,1
4977,40,263,16,4920,197,2,5,2,1
4978,55,486,39,8651.11,238,4,5,2,1
4983,45,486,65,20000,217,4,1,2,1
4984,45,171,44,9000,219,4,2,2,1
4988,37,298,91,8500,197,2,3,2,1
4990,48,211,42,15000,216,4,1,5,1
4993,50,177,72,30000,196,4,1,2,1
4998,38,298,102,8500,197,2,3,2,1
1501,43,210,7,29422,214,2,1,2,1
1508,40,163,6,1065.19,187,4,4,2,1
1509,28,112,0,1372.4,175,2,1,5,1
1510,29,169,8,29000,216,4,3,1,1
1511,33,158,7,2146,220,2,1,5,1
1512,23,133,0,1400,151,2,4,5,1
1513,44,141,0,2000,173,2,1,2,1
1514,22,137,10,6507.63,200,2,1,2,1
1516,33,156,15,2500,204,2,1,5,1
1518,49,222,0,2435.11,216,2,1,5,1
1523,33,121,0,834.91,177,2,1,5,1
1524,31,121,0,733,183,2,1,2,1
1528,26,165,10,1200,178,2,3,2,1
1529,25,104,0,1956,174,2,4,5,1
1531,33,210,0,3000,206,2,1,5,1
1534,43,122,0,1600,204,4,3,5,1
1535,28,159,15,11900,185,2,1,5,1
1536,30,152,0,15926,190,2,1,1,1
1537,23,130,6,900,175,2,1,5,1
1540,38,126,0,5192,178,1,4,1,1
1542,38,156,8,6300,202,2,1,2,1
1543,25,193,0,729.27,196,4,1,5,1
1545,26,165,0,20000,178,2,3,5,1
1548,30,150,13,1480,185,2,5,5,1
1549,39,210,7,6600,216,2,1,2,1
1552,26,155,12,2100,179,2,4,5,1
1553,22,137,0,695.25,175,2,1,5,1
1556,32,128,9,1610.16,175,2,3,5,1
1558,26,150,9,2100,186,2,1,5,1
1559,48,306,0,2109.29,205,2,3,2,1
1560,47,263,0,3000,193,2,3,5,1
1561,41,232,0,8000,197,2,3,5,1
1563,39,156,15,3503.33,182,2,3,2,1
1564,44,149,8,700,182,2,1,5,1
1570,33,196,6,1650,171,2,4,1,1
1571,23,179,7,1000,183,2,1,5,1
1575,22,122,0,872.43,194,4,4,5,1
1577,33,236,19,2000,160,2,1,5,1
1579,36,127,47,3550,195,2,4,2,1
1582,36,132,0,952.46,194,2,3,5,1
1589,33,128,7,2000,199,4,1,5,1
1592,36,210,37,10500,175,2,1,2,1
1594,25,146,0,803.48,175,4,1,5,1
1595,32,213,0,1500,177,2,1,5,1
1596,23,131,0,1211.32,168,4,1,5,1
1598,35,149,8,718.88,175,2,1,1,1
1603,21,140,0,982,156,2,3,5,1
1604,53,157,9,1300,180,2,4,5,1
1605,39,172,14,2184,209,2,1,5,1
1606,34,141,90,4870,186,2,3,5,1
1607,30,137,5,1201.86,175,2,1,5,1
1608,43,167,9,2135,196,2,1,5,1
1613,34,163,16,3651,231,4,4,5,1
1619,28,161,0,7000,146,2,3,1,1
1620,44,164,85,25000,238,4,1,2,1
1623,29,147,0,1800,199,4,4,5,1
1624,44,168,85,30000,219,2,1,2,1
1625,31,198,0,1773,205,4,1,5,1
1627,52,282,0,700,199,2,1,5,1
1628,23,120,0,955.9,175,2,1,5,1
1629,24,179,58,2100,179,2,1,4,1
1631,41,155,0,1062.93,161,2,1,1,1
1632,28,120,0,1012.29,168,2,1,5,1
1634,29,171,9,1400,177,2,3,5,1
1637,35,115,0,723.58,177,2,3,5,1
1638,30,143,0,1200,175,2,1,5,1
1642,27,129,0,764.81,188,4,3,5,1
1643,30,131,9,2300,187,2,3,2,1
1644,29,201,0,4269.44,192,2,3,5,1
1645,27,140,0,800,175,2,3,5,1
1648,33,144,10,2372,190,2,1,5,1
1650,24,153,0,1800,161,2,3,5,1
1651,21,126,0,1200,136,1,1,5,1
1653,25,125,0,750,149,2,3,5,1
1655,48,131,25,707.71,192,4,4,5,1
1657,36,330,37,2100,175,2,1,2,1
1658,24,129,6,905.53,175,4,1,5,1
1659,29,162,0,9836,223,2,1,5,1
1661,24,126,0,780,156,2,1,5,1
1662,21,141,0,890,175,2,4,5,1
1663,44,120,9,1800,178,2,4,5,1
1664,30,198,0,8500,212,2,4,2,1
1666,33,198,0,1800,184,2,3,2,1
1669,32,117,0,1500,177,2,1,5,1
1670,39,186,0,1400,198,2,1,5,1
1671,42,210,90,3950,178,2,1,2,1
1673,30,124,0,733.43,177,2,3,5,1
1674,30,165,0,954.05,194,4,4,1,1
1676,25,121,0,1076.98,205,2,1,5,1
1677,34,175,8,1200,175,2,1,5,1
1681,29,134,0,1200,163,2,1,2,1
1683,41,136,9,1400,197,2,1,5,1
1686,26,115,0,743.88,162,2,3,5,1
1688,31,126,9,900,155,2,1,5,1
1689,49,180,78,8000,185,4,1,2,1
1690,22,120,0,1161.55,156,2,1,5,1
1691,31,152,60,3950,195,2,1,2,1
1692,36,172,6,1066,155,2,1,5,1
1693,27,148,28,3000,218,2,1,2,1
1694,41,210,0,2100,233,4,1,1,1
1696,52,378,0,1500,196,2,1,5,1
1697,34,137,0,2200,187,2,1,5,1
1701,34,119,0,870,175,2,1,5,1
1703,26,174,10,2100,213,2,1,2,1
1706,26,153,10,2503.6,174,2,1,2,1
1708,52,459,40,1580,160,2,3,1,1
1709,24,145,18,4200,185,2,1,5,1
1712,44,197,88,3058.3,197,2,4,4,1
1713,24,117,0,712.8,169,2,4,5,1
1714,27,210,7,6600,190,2,1,5,1
1716,26,167,8,2400,204,2,1,2,1
1720,24,128,0,1603.14,175,2,3,5,1
1726,30,158,8,1350,175,2,2,5,1
1728,31,114,0,900,175,2,1,5,1
1729,46,156,0,750,192,4,4,5,1
1730,45,222,0,2640,216,4,1,5,1
1731,48,132,7,2000,168,2,1,2,1
1732,32,133,34,30000,191,4,3,5,1
1736,29,150,0,1400,196,2,1,5,1
1737,40,165,0,1800,178,2,4,5,1
1738,29,138,9,1200,211,2,1,5,1
1739,36,111,0,1263.82,202,2,1,2,1
1740,46,270,0,9600,184,4,1,5,1
1741,28,146,8,2000,188,2,1,2,1
1742,28,147,4,2100,200,2,4,2,1
1746,34,122,0,1047.77,189,4,3,5,1
1748,35,121,0,757.57,170,2,4,5,1
1750,30,206,0,11200,162,1,1,2,1
1751,66,125,0,2891,230,4,1,5,1
1753,29,195,16,2660,205,2,1,2,1
1755,35,186,0,30000,237,4,3,1,1
1756,29,165,0,3000,204,2,3,5,1
1757,28,153,16,2000,171,2,1,1,1
1758,34,179,0,1050,182,2,1,5,1
1760,39,210,10,17500,192,2,3,5,1
1761,29,137,43,2000,173,2,1,5,1
1764,28,129,0,741.35,169,2,1,5,1
1766,26,148,0,1620,154,2,1,5,1
1767,49,139,15,10000,197,4,1,2,1
1769,42,119,115,1800,202,2,5,5,1
1770,46,126,0,2340,198,2,1,2,1
1771,41,319,15,1281,151,2,3,5,1
1773,32,121,0,1231.56,175,2,1,5,1
1777,31,173,0,2486.19,192,2,3,5,1
1781,52,152,0,2697.4,197,4,1,5,1
1782,34,140,0,1094.83,194,2,4,5,1
1785,29,109,0,1750,180,2,3,5,1
1787,43,173,17,1400,182,2,4,5,1
1791,22,120,0,750,156,2,3,5,1
1794,25,182,0,1179,162,2,1,5,1
1796,24,125,0,900,175,4,1,5,1
1798,27,174,0,1200,216,4,1,5,1
1799,52,186,8,2800,185,2,1,2,1
1802,33,148,7,4000,226,2,3,2,1
1805,36,142,13,1600,183,2,1,2,1
1811,25,123,0,749.38,169,2,1,5,1
1813,24,123,8,554.36,175,2,1,5,1
1814,29,122,7,691.46,194,2,4,5,1
1818,27,150,9,750,186,2,1,1,1
1820,22,128,0,1056.31,154,2,1,5,1
1821,46,213,35,30000,216,4,4,5,1
1823,34,210,20,7000,186,2,1,5,1
1824,27,125,0,960,168,4,1,5,1
1826,34,176,23,14850,216,2,1,2,1
1828,31,132,15,2237.79,192,2,1,5,1
1829,30,217,12,2900,195,2,1,2,1
1833,29,123,0,1103.83,194,2,5,5,1
1834,28,154,0,1500,178,2,4,2,1
1835,42,167,26,790.46,199,4,4,5,1
1838,23,114,7,2100,200,2,5,2,1
1839,34,198,21,6200,213,4,1,5,1
1840,40,270,9,3700,197,2,3,5,1
1843,35,124,9,714.63,175,2,1,5,1
1844,34,186,0,1280,162,2,3,1,1
1847,25,128,0,1222.93,169,2,1,5,1
1848,44,150,9,4370,224,2,3,2,1
1849,50,120,0,750,199,2,1,5,1
1852,27,116,0,811.25,172,2,1,4,1
1854,27,112,12,3300,205,2,1,5,1
1857,39,165,5,2046,197,4,3,5,1
1858,28,182,9,2100,205,2,1,5,1
1861,23,133,11,2100,195,2,4,2,1
1863,29,164,37,6245,191,2,1,5,1
1865,24,135,0,1221.95,161,2,1,5,1
1866,21,120,7,767.36,175,2,1,5,1
1867,32,205,85,7000,204,2,1,5,1
1868,55,378,9,2100,221,4,1,1,1
1869,36,142,0,1900,204,4,4,2,1
1870,33,146,0,760,194,2,1,5,1
1871,51,123,0,1413.96,190,2,4,5,1
1872,33,117,0,2003.13,211,4,4,5,1
1873,34,136,6,2400,202,2,1,2,1
1874,27,131,13,617.53,188,4,4,5,1
1877,27,126,0,1672.96,232,4,4,2,1
1878,28,201,0,5200,190,2,1,1,1
1879,40,156,6,2500,200,2,3,2,1
1880,40,146,0,1539.62,198,4,1,5,1
1882,42,166,0,1400,212,2,1,4,1
1883,35,166,6,4000,208,2,1,5,1
1885,51,387,10,2150,216,4,1,5,1
1886,42,132,30,9000,193,2,3,2,1
1887,23,156,0,1197.47,156,2,3,5,1
1888,32,134,37,9030,211,4,1,5,1
1889,45,133,9,2227.3,197,2,1,5,1
1890,37,111,8,3250,209,4,1,2,1
1895,36,144,100,8667,175,2,3,2,1
1898,52,152,0,2800,216,4,3,5,1
1900,21,115,9,804.18,175,4,1,5,1
1903,58,210,8,3024,211,2,1,2,1
1904,59,102,8,2700,199,2,1,2,1
1907,34,208,49,2200,175,2,1,5,1
1909,39,157,15,4515,202,2,1,4,1
1911,43,136,0,896.4,173,2,1,5,1
1913,24,180,15,3200,206,2,1,5,1
1914,39,123,23,2100,177,2,1,2,1
1915,31,132,10,1211.36,177,2,3,5,1
1920,31,164,10,2400,192,2,1,5,1
1921,53,137,0,2000,185,2,1,5,1
1923,24,127,0,2200,192,4,4,5,1
1926,27,230,0,4191,186,2,4,5,1
1927,25,125,0,1600,167,2,4,5,1
1929,46,198,10,2500,197,2,1,5,1
1937,29,138,0,655.57,175,2,1,5,1
1938,21,129,0,800,156,2,1,5,1
1939,25,145,0,2419,166,2,1,5,1
1945,35,123,9,2055,209,2,1,2,1
1949,32,122,0,795.74,194,2,3,1,1
1956,29,124,0,743.17,175,2,1,5,1
1957,33,132,0,1103.43,168,2,2,1,1
1960,26,136,0,960.84,188,4,3,5,1
1964,44,140,6,9000,216,4,1,5,1
1965,41,113,6,677.41,180,2,1,5,1
1966,32,114,7,1089.51,175,2,1,5,1
1969,37,144,11,1655,201,4,1,5,1
1970,26,144,0,960.09,188,4,1,3,1
1971,27,127,0,781.4,171,2,3,1,1
1972,38,136,7,1500,179,2,1,5,1
1974,24,137,0,1150,175,2,3,5,1
1975,41,330,0,3432.96,192,2,4,2,1
1976,41,330,0,3432.96,192,2,4,2,1
1977,41,119,17,14500,224,4,3,2,1
1981,33,147,9,6452,199,2,1,5,1
1984,27,182,0,1449,190,4,1,5,1
1985,40,229,23,22158,214,2,1,2,1
1991,32,119,8,950,175,2,1,5,1
1992,31,135,4,2542.3,214,4,1,2,1
1996,41,132,0,2220,197,2,3,5,1
1997,35,134,17,600,194,2,1,5,1
2001,24,133,18,641.77,175,4,4,5,1
2002,57,304,0,20000,191,2,3,5,1
2003,21,128,0,911.52,175,2,1,5,1
2005,48,141,14,700,180,2,1,5,1
2008,33,148,0,1600,175,2,2,5,1
2011,24,134,12,2100,176,2,1,4,1
2012,28,114,14,957.43,188,4,1,5,1
2014,48,294,97,1700,204,4,3,5,1
2015,41,117,0,1078.06,180,2,1,5,1
2016,26,150,0,1800,174,2,4,5,1
2018,38,210,28,3043,201,2,4,2,1
2019,21,134,0,915.77,175,4,1,5,1
2023,34,160,27,2100,196,2,1,2,1
2024,44,176,0,1108,198,4,1,5,1
2026,38,140,86,2900,202,2,1,2,1
2027,57,115,0,1456.97,192,2,3,1,1
2028,21,111,10,2100,190,2,1,4,1
2029,36,176,18,3800,194,2,1,5,1
2030,30,132,9,973.69,183,2,1,2,1
2031,43,131,0,1946.99,204,4,3,5,1
2032,22,123,0,902,134,2,3,1,1
2033,37,158,12,2457.77,208,2,1,2,1
2034,31,133,0,2123.29,180,2,1,5,1
2035,47,209,79,24765.12,187,2,3,2,1
2036,23,108,0,2100,153,2,3,5,1
2040,34,127,0,1109.08,177,2,1,5,1
2043,28,155,0,4000,195,2,5,2,1
2045,28,153,6,2048,181,2,1,2,1
2046,46,143,35,16836,212,4,1,2,1
2050,53,277,0,12000,205,2,1,2,1
2051,30,135,0,3540.79,193,2,1,2,1
2052,30,135,0,3540.79,193,2,1,2,1
2055,23,129,0,769.68,156,2,1,5,1
2056,23,127,0,1200,149,2,3,5,1
2061,24,123,0,960.6,175,4,2,5,1
2063,41,195,13,1200,187,2,1,2,1
2064,40,162,0,2600,224,2,1,2,1
2066,36,152,45,23500,221,4,3,2,1
2067,28,175,5,2670.19,192,2,3,5,1
2069,36,143,0,669.35,215,4,1,5,1
2072,22,131,0,853.34,156,2,1,5,1
2078,41,122,0,1121.95,194,4,4,5,1
2079,28,141,0,1017.28,169,2,1,5,1
2080,32,111,18,2393.24,204,2,2,5,1
2081,25,150,9,3390,205,4,3,5,1
2082,38,150,6,2600.55,225,4,1,5,1
2083,20,164,24,2500,174,2,1,2,1
2085,25,169,12,700,147,2,3,5,1
2089,22,139,12,2100,199,4,1,4,1
2094,23,164,0,1063,167,2,1,2,1
2096,34,137,0,1800,194,4,4,5,1
2097,40,140,0,1150,199,4,1,5,1
2099,33,125,0,1355.85,194,2,1,5,1
2100,28,282,11,1100,192,4,5,5,1
2101,29,131,0,980.47,168,2,1,5,1
2102,29,210,16,2100,186,2,1,5,1
2106,25,116,0,985.48,162,2,4,5,1
2110,24,179,0,1034.19,156,2,1,5,1
2112,40,200,87,2100,230,4,1,5,1
2113,32,161,6,1200,175,2,1,5,1
2115,35,167,0,1180,178,2,3,5,1
2116,21,161,8,4200,156,2,1,2,1
2119,24,125,0,800,159,2,1,2,1
2120,27,121,0,1084.3,169,2,3,5,1
2126,27,154,13,2000,181,2,5,2,1
2127,59,136,0,810.49,213,4,4,5,1
2128,37,174,0,6464,238,4,1,2,1
2129,29,149,12,2400,200,2,1,2,1
2130,29,110,33,6106,193,2,1,2,1
2132,30,137,0,1400,185,2,1,2,1
2133,32,170,6,1241.51,218,4,3,2,1
2134,32,129,6,2050,188,2,1,2,1
2135,32,133,29,1600,180,2,1,5,1
2137,47,438,99,3000,185,2,1,2,1
2138,26,158,3,618.33,169,2,3,5,1
2141,25,172,6,1280,181,2,1,5,1
2143,36,270,20,4000,177,2,1,2,1
2145,39,306,0,2500,201,4,1,2,1
2147,35,246,39,1400,179,2,1,5,1
2149,32,187,23,7800,203,4,3,2,1
2150,21,161,0,10000,173,2,5,5,1
2151,31,122,10,1699.17,178,2,1,5,1
2152,51,130,36,2550,205,2,3,2,1
2154,31,150,0,1400,182,2,1,5,1
2155,24,115,0,700,159,2,1,2,1
2157,30,147,0,790,213,2,1,5,1
2158,23,146,0,750,178,2,1,4,1
2160,38,131,7,806,157,2,1,5,1
2165,23,123,0,900,156,2,1,5,1
2166,33,140,0,688.56,173,2,3,1,1
2167,22,130,0,700,159,2,1,2,1
2168,30,180,13,715,175,2,1,5,1
2169,27,166,44,1350,173,2,1,5,1
2170,22,155,0,750,175,2,1,5,1
2175,34,128,0,2200,185,2,1,1,1
2176,34,126,0,606,175,2,1,5,1
2177,32,122,0,700,175,2,1,5,1
2181,34,144,0,3000,194,2,3,5,1
2182,24,163,12,890,156,2,1,5,1
2183,35,157,18,30000,202,2,3,2,1
2185,27,123,0,1044.97,170,3,1,5,1
2188,38,310,63,20000,216,4,1,2,1
2190,38,157,0,1800,182,2,3,5,1
2194,39,205,0,2500,194,2,3,5,1
2195,39,126,43,2400,186,2,1,5,1
2196,22,110,0,697.55,188,2,1,2,1
2197,25,131,8,2200,194,2,1,2,1
2198,43,202,28,1710,183,2,3,5,1
2204,41,228,64,2500,224,4,1,2,1
2207,32,127,0,741.01,175,2,3,5,1
2209,26,127,0,1733.39,182,2,4,2,1
2210,59,187,10,1750,218,4,3,5,1
2213,70,155,7,2832,212,2,1,5,1
2214,23,164,20,2100,164,2,3,2,1
2215,31,142,9,2270,195,2,1,2,1
2217,25,126,0,799.07,170,3,1,5,1
2220,60,221,0,1671,176,2,1,1,1
2221,32,150,8,1538.3,191,2,2,5,1
2222,37,119,0,2326.87,209,2,1,2,1
2223,23,153,0,752.87,175,4,1,5,1
2224,29,162,13,2885,195,2,1,2,1
2225,48,137,0,2734.3,224,4,4,2,1
2229,26,143,5,3550,201,2,1,2,1
2231,38,224,0,15000,158,2,3,1,1
2232,30,143,0,4800,182,2,3,5,1
2237,48,163,0,1800,158,2,2,5,1
2239,26,106,7,800,191,2,1,2,1
2241,29,171,0,800,195,2,1,4,1
2242,29,139,8,790.7,175,2,1,5,1
2243,39,280,0,1900,180,2,1,1,1
2245,48,156,0,2000,188,2,1,2,1
2246,21,113,0,886.81,175,4,1,5,1
2249,35,137,14,1200,176,2,1,5,1
2250,39,166,0,838.73,177,2,1,5,1
2251,21,135,0,806,158,2,1,5,1
2253,64,240,0,1930,199,2,1,5,1
2255,26,154,0,1378.3,188,2,1,5,1
2256,27,155,0,1800,174,2,4,5,1
2257,61,166,0,1980,199,2,3,5,1
2259,38,231,0,5000,167,2,3,2,1
2260,27,132,0,2500,194,2,4,2,1
2265,31,145,6,2200,188,2,1,2,1
2266,45,411,0,1600,185,2,3,5,1
2268,24,174,9,2500,195,2,5,2,1
2271,40,155,0,1966.78,179,2,3,5,1
2272,31,135,0,1529.11,173,2,4,5,1
2273,33,164,6,4000.84,225,2,1,2,1
2275,22,149,18,1913,168,2,1,2,1
2278,31,125,0,838.64,194,2,1,5,1
2279,27,147,0,1293.75,201,2,1,2,1
2280,54,114,6,2500,219,2,1,2,1
2281,26,145,0,1537.01,190,4,1,5,1
2283,34,157,0,5635,221,4,3,2,1
2284,33,330,0,1600,181,2,1,1,1
2286,21,138,0,900,175,2,1,5,1
2287,24,118,0,1208.31,156,2,1,5,1
2288,27,123,9,800,169,2,1,5,1
2289,39,131,0,707.62,215,4,3,5,1
2296,24,150,0,1200,156,2,1,5,1
2297,42,167,17,1300,180,2,4,5,1
2301,25,179,30,898.97,186,2,1,1,1
2302,38,166,0,892.96,196,2,1,5,1
2303,31,133,4,1500,199,2,1,4,1
2304,26,130,20,850,188,2,1,5,1
2305,31,108,0,734.39,175,2,1,5,1
2307,32,127,0,781.97,194,4,1,5,1
2308,51,234,12,2860,170,2,1,4,1
2311,36,240,0,1400,179,2,1,5,1
2312,23,132,0,1444.95,156,2,3,5,1
2313,45,210,5,6600,212,2,1,4,1
2314,32,169,20,1000,181,2,1,1,1
2320,32,249,20,600,194,2,1,5,1
2321,30,210,0,30000,197,2,3,1,1
2329,24,116,0,900,188,4,1,5,1
2332,29,140,19,4000,200,2,1,2,1
2333,29,135,6,751.8,176,3,3,5,1
2338,32,146,10,3500,195,2,1,2,1
2342,27,170,15,2545,180,2,3,2,1
2345,49,150,0,1041,218,4,3,5,1
2346,45,161,6,26558,236,4,1,2,1
2348,52,124,0,3080.72,198,3,1,5,1
2352,46,121,10,4800,205,2,1,2,1
2353,29,143,9,1200,168,2,1,5,1
2354,30,177,0,1018.82,175,2,3,5,1
2355,28,112,13,2050,188,2,1,2,1
2357,33,181,45,994,173,2,3,2,1
2361,24,126,11,876.43,194,4,1,5,1
2369,27,125,0,1149.58,188,2,4,5,1
2371,28,158,11,1255.6,176,2,1,2,1
2372,33,181,0,1187.35,175,2,1,5,1
2376,54,211,0,7925,198,2,1,2,1
2377,31,145,17,900,183,2,3,2,1
2379,38,130,0,1200,177,2,1,5,1
2386,30,179,23,2250,208,2,1,2,1
2388,52,134,0,1301.65,192,4,1,5,1
2390,32,116,0,1175.66,175,2,1,5,1
2393,37,150,39,3500,218,2,1,2,1
2396,34,182,27,4000,199,2,3,5,1
2397,22,111,0,1165.71,175,2,2,5,1
2398,37,132,0,769.69,173,2,1,2,1
2399,21,120,6,654.45,175,4,1,5,1
2400,49,122,0,1512.02,182,2,2,5,1
2403,23,134,0,1468.75,158,2,1,5,1
2406,39,134,0,2200,194,4,3,5,1
2407,38,154,0,2450,197,2,5,2,1
2414,23,132,6,918.54,164,2,1,4,1
2417,33,117,0,3000,211,2,3,5,1
2419,36,179,11,1300,196,4,3,5,1
